24,24,24,24,24,24,24,24,24,24,24,5,9,9,9,1,
24,24,24,24,24,24,24,24,24,24,24,5,9,9,9,5,
24,24,24,24,24,24,24,24,24,24,24,5,9,9,9,5,
24,24,24,24,24,24,24,24,24,24,24,5,9,9,10,5,
24,24,24,24,24,24,24,24,24,24,24,5,9,9,9,5,
24,24,24,24,24,24,24,24,24,24,24,5,9,9,9,5,
24,24,24,24,24,24,24,24,24,24,24,5,9,9,9,5,
24,24,24,24,24,24,24,1,6,6,3,3,9,9,9,5,
24,24,24,24,24,24,24,5,35,9,9,11,9,9,9,5,
24,24,24,24,24,24,24,5,9,9,9,9,9,9,9,5,
24,24,24,24,24,24,24,5,9,9,9,9,9,9,9,5,
24,24,24,24,24,24,24,5,6,6,6,177,6,6,6,5,
24,24,24,24,24,24,24,5,11,9,9,9,9,9,9,5,
24,24,24,24,24,24,24,5,9,9,9,9,9,9,9,5,
24,24,24,24,24,24,24,5,9,9,9,9,9,9,10,5,
24,24,24,24,24,24,24,5,9,9,9,1,2,6,6,3,
