2,3,1,9,9,9,9,9,9,9,9,9,1,6,1,9,
24,24,5,9,9,9,9,9,9,9,10,9,5,24,5,9,
24,24,5,10,9,9,9,9,9,9,9,9,5,24,5,9,
24,24,2,6,6,6,6,6,6,6,6,6,3,24,5,9,
24,24,24,24,24,24,24,24,24,24,24,24,24,24,5,9,
24,24,24,24,24,24,24,24,24,24,24,24,24,24,5,9,
24,24,24,24,24,24,24,24,24,24,24,1,2,6,3,9,
24,24,24,24,24,24,24,24,24,24,24,5,11,9,9,9,
24,24,24,24,24,24,24,24,24,24,24,5,9,9,9,9,
24,24,24,24,24,24,24,24,25,2,2,3,9,9,9,9,
24,24,24,24,24,24,24,25,3,9,9,9,9,9,9,9,
24,24,24,24,24,24,25,3,9,9,9,9,9,9,9,9,
24,24,24,24,24,25,3,11,9,9,9,9,9,9,9,9,
24,24,24,24,25,3,9,9,9,9,28,6,6,6,1,9,
24,24,24,25,3,9,9,9,9,28,27,24,24,24,5,9,
24,24,25,3,9,9,9,9,28,27,24,24,24,24,5,9,
