67,20,20,111,111,111,111,111,20,20,20,20,20,20,68,20,
43,20,42,20,20,20,20,20,20,42,20,20,20,20,20,20,
20,20,20,20,20,68,20,43,20,20,20,20,63,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
41,67,20,20,42,20,20,20,20,20,20,20,20,20,42,20,
41,20,20,20,20,20,20,71,20,20,20,20,20,20,20,20,
116,20,20,20,20,20,20,20,20,20,68,20,20,20,20,20,
116,20,71,20,20,43,20,20,20,20,20,20,115,115,115,115,
20,20,20,20,20,20,20,42,20,20,41,113,99,99,99,99,
20,42,20,20,20,20,20,41,115,115,113,99,20,20,20,20,
20,20,20,20,115,115,115,113,99,99,99,20,20,42,42,20,
115,115,115,113,99,99,99,99,20,20,20,20,20,20,20,42,
99,99,99,99,20,20,20,20,20,20,20,42,20,20,20,20,
20,20,20,20,20,20,20,42,42,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,42,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
