115,113,99,99,99,99,99,99,68,68,67,41,41,68,20,20,
99,99,20,20,20,20,20,69,69,67,41,20,20,20,20,20,
20,20,20,20,20,20,68,68,20,20,42,20,20,20,20,20,
20,20,20,20,68,44,67,41,20,20,20,20,20,20,20,96,
20,41,41,20,20,20,20,41,96,97,97,97,97,97,97,95,
20,41,68,20,20,20,41,20,93,20,20,20,20,20,20,20,
42,41,41,20,20,20,41,20,93,20,42,20,20,20,41,68,
20,20,41,20,20,20,41,96,95,20,20,20,20,20,20,20,
20,20,20,41,20,20,96,95,67,73,20,110,111,111,111,111,
20,20,20,41,20,20,93,41,68,68,67,116,68,42,20,71,
20,20,20,41,68,20,93,41,20,20,20,114,115,115,115,115,
20,43,20,20,20,20,93,20,20,20,20,99,99,99,99,99,
97,97,97,97,97,97,95,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,41,20,20,41,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,41,41,20,20,20,140,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,153,
