20,71,20,116,20,41,41,112,99,20,20,51,55,80,54,47,
42,20,20,116,20,41,20,112,20,20,20,48,50,39,39,173,
20,20,20,116,20,68,41,113,71,20,20,48,49,39,39,39,
20,20,20,116,69,68,112,99,20,20,20,48,39,39,39,39,
42,20,20,114,115,115,113,20,20,20,20,54,47,47,47,47,
98,20,20,99,99,99,99,20,20,20,20,20,20,20,194,20,
94,98,20,20,20,20,20,20,20,20,20,20,20,20,193,140,
20,189,97,97,97,97,97,97,97,97,97,97,97,97,97,141,
20,93,20,20,67,20,194,20,20,20,20,20,20,20,20,143,
20,93,20,42,20,20,193,20,20,20,20,20,20,20,20,142,
20,20,20,20,20,20,20,20,20,42,20,20,20,20,20,20,
20,93,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,42,20,110,109,20,20,20,67,20,20,42,20,20,
20,20,20,20,20,116,42,111,111,109,20,20,20,20,20,42,
20,20,20,20,20,116,20,20,20,20,109,20,20,20,20,67,
20,20,20,20,20,116,41,69,20,20,20,109,20,20,20,20,
