20,20,20,20,20,20,42,20,20,20,20,20,20,110,20,20,
20,20,20,20,20,20,20,20,110,111,111,111,111,20,20,20,
20,20,20,20,20,20,20,110,20,20,20,20,71,20,20,20,
20,20,110,111,111,111,111,20,20,20,20,20,20,20,20,113,
111,111,20,20,20,20,20,20,20,20,20,68,20,20,112,99,
73,20,69,20,20,42,20,20,42,20,20,20,20,20,112,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,112,20,
20,20,20,20,20,20,20,20,20,20,20,20,42,20,113,20,
20,20,20,20,42,20,20,20,20,115,115,115,115,113,99,20,
20,20,20,20,20,41,41,41,113,99,99,99,99,99,20,20,
20,20,115,115,115,115,115,113,99,20,20,20,20,20,20,20,
20,113,99,99,99,99,99,99,20,20,42,20,20,20,42,20,
113,99,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
99,20,20,20,20,20,20,20,20,20,42,20,20,20,20,20,
20,20,20,20,20,42,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
