20,20,20,20,20,42,20,20,20,20,20,20,20,20,20,42,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,110,111,111,111,111,109,20,20,
20,20,20,20,20,20,20,110,20,20,20,42,20,20,111,111,
20,20,20,110,111,111,111,20,20,69,20,20,20,20,20,20,
20,20,110,20,20,20,20,20,20,20,20,20,20,20,20,20,
111,111,41,20,20,42,20,20,20,20,42,20,20,20,20,20,
42,20,20,20,20,20,42,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,63,20,20,20,20,20,20,68,
20,20,20,20,20,20,20,20,20,20,20,42,20,20,20,20,
20,20,20,67,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,42,20,20,20,20,20,20,20,20,115,115,115,115,115,113,
20,20,20,20,20,115,115,115,115,113,99,99,99,99,99,99,
20,20,20,20,112,99,99,99,99,99,20,20,20,20,20,42,
