20,20,51,47,47,47,47,47,47,47,52,20,20,20,20,153,
20,20,48,56,39,56,39,39,39,39,48,20,20,20,20,153,
20,20,48,39,39,39,39,39,83,84,48,20,20,20,20,153,
20,20,48,50,39,39,39,39,39,39,48,20,20,20,20,153,
20,20,48,49,39,39,39,39,39,39,48,20,20,20,204,142,
20,20,54,47,47,47,47,80,47,47,55,20,44,20,20,20,
20,20,20,20,20,20,20,93,20,20,20,20,20,20,20,20,
97,97,97,97,97,97,97,131,97,97,97,97,130,97,97,97,
20,20,20,20,20,20,20,20,20,20,20,20,93,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,93,20,20,20,
20,20,20,20,20,20,51,47,47,47,47,55,80,54,52,20,
20,20,20,20,20,20,48,56,39,39,39,39,39,50,48,20,
20,20,20,20,20,20,48,83,84,39,39,39,39,49,48,20,
20,20,20,20,20,20,48,39,39,39,39,39,39,39,48,20,
20,20,42,20,20,20,54,47,47,47,47,47,47,47,55,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
