52,93,20,20,20,42,20,20,20,20,20,20,20,20,116,20,
48,93,67,20,20,20,20,20,20,20,20,42,20,20,116,69,
48,189,97,97,97,97,97,98,20,20,20,20,20,20,116,20,
48,93,20,20,20,51,55,80,54,52,20,20,20,110,20,20,
55,93,20,20,20,48,39,39,39,48,20,20,20,116,20,67,
20,93,20,20,20,48,39,39,39,54,47,52,20,116,20,20,
139,190,143,145,20,48,39,39,39,39,50,48,20,116,42,20,
143,166,139,143,41,48,56,39,39,39,49,48,110,20,41,20,
139,139,139,143,20,54,47,47,47,47,47,55,116,20,63,20,
143,143,143,144,20,20,20,20,20,20,20,20,114,41,41,20,
20,20,20,20,20,20,20,20,69,20,20,20,99,116,41,20,
20,20,20,20,20,67,20,20,20,42,20,20,20,116,42,20,
20,20,20,20,20,20,20,20,20,20,20,20,110,67,41,20,
20,20,20,20,20,20,42,20,20,20,20,110,41,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,116,20,20,20,20,
20,20,20,42,20,20,20,20,20,20,110,41,20,20,44,20,
