20,93,20,20,20,116,41,20,20,20,20,20,111,111,111,111,
20,20,42,20,20,114,41,71,41,43,41,20,20,20,20,20,
20,20,42,20,20,99,116,20,20,20,41,68,20,20,41,41,
20,20,42,42,20,20,114,115,115,115,41,20,20,20,42,20,
94,20,20,42,42,20,99,99,99,99,114,41,20,20,41,20,
20,20,20,20,20,43,20,20,20,20,99,114,41,20,41,41,
20,20,98,20,20,20,20,20,20,20,20,99,116,20,71,41,
20,20,20,20,20,20,20,20,20,20,20,20,114,41,20,20,
2,6,6,1,20,20,20,20,42,20,20,20,99,114,20,20,
198,143,143,5,20,20,20,20,20,42,42,20,20,99,116,20,
143,198,198,5,20,20,43,20,20,20,20,20,20,20,116,20,
12,198,198,20,20,20,20,20,20,42,20,20,110,111,20,20,
20,198,143,20,20,20,20,20,20,20,20,110,20,20,43,20,
6,6,6,3,20,20,20,20,110,111,111,20,20,20,20,20,
20,20,20,20,20,20,20,20,116,20,41,20,20,42,20,20,
20,20,20,42,42,42,20,20,116,20,20,68,20,20,20,20,
