20,42,20,41,93,20,20,20,69,67,20,20,20,20,20,20,
20,20,20,41,93,20,20,20,20,41,20,20,20,20,20,20,
96,97,97,97,95,20,20,20,20,20,41,20,20,20,20,20,
95,41,20,41,42,20,20,20,20,20,41,69,68,41,20,115,
41,20,20,20,20,20,20,20,20,20,68,69,41,20,113,112,
69,41,41,41,67,20,20,20,41,67,41,41,68,20,114,113,
69,69,20,20,20,20,20,20,68,69,69,68,41,68,99,99,
69,41,42,20,20,20,20,41,68,69,69,67,20,41,41,20,
111,111,109,20,20,20,20,20,68,69,69,20,20,20,68,20,
20,20,20,111,111,111,111,111,109,20,20,20,67,20,68,20,
115,115,115,20,42,69,20,20,20,111,111,111,111,109,67,69,
99,99,99,114,115,115,115,115,20,20,42,20,20,20,109,20,
20,20,20,99,99,99,99,99,114,115,41,20,20,20,112,20,
20,20,20,20,20,20,20,20,99,99,114,20,73,20,112,68,
155,155,156,155,155,145,20,20,20,20,99,114,20,67,112,20,
152,152,153,152,152,153,20,20,20,20,20,99,116,20,20,111,
