20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
109,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
112,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,109,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,112,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,112,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
63,112,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,109,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,112,20,20,20,20,20,20,20,20,20,20,20,20,20,
