20,42,20,20,20,20,20,20,20,20,20,20,20,20,20,42,
20,20,20,20,20,20,20,20,20,20,20,42,20,20,20,42,
20,20,20,20,20,96,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,42,20,20,20,20,20,20,20,20,
20,20,20,20,42,20,20,20,20,20,20,20,20,20,20,20,
20,20,42,20,20,20,20,20,20,20,20,42,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,42,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,42,20,20,20,20,20,42,20,20,20,20,20,20,20,
20,20,42,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,43,20,20,20,42,20,20,20,20,20,20,42,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,42,20,20,20,20,20,20,20,20,44,20,20,
95,20,20,20,20,20,20,20,20,20,42,20,20,20,20,69,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
