20,20,20,20,20,20,20,20,20,20,20,116,63,20,112,20,
20,20,20,20,20,20,73,20,20,20,20,114,20,20,112,20,
20,20,20,20,67,20,20,20,20,20,20,99,116,20,112,20,
111,109,20,20,20,20,20,20,20,20,20,20,116,20,112,20,
115,113,20,20,20,20,20,20,20,20,20,20,116,20,112,20,
99,99,20,20,20,20,20,20,20,20,20,20,116,69,20,109,
99,99,20,42,20,20,20,20,20,20,69,20,114,20,20,112,
20,20,20,20,20,20,20,20,20,20,20,20,99,116,20,112,
20,20,20,63,20,20,20,20,20,20,20,20,20,116,63,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,116,20,20,
20,20,51,47,47,47,52,20,20,20,20,20,20,114,20,20,
20,20,48,56,39,50,48,20,20,20,20,20,20,99,116,20,
20,20,48,39,39,49,48,20,20,20,20,20,20,20,114,20,
20,20,48,39,39,39,48,20,20,20,20,20,20,20,99,116,
20,20,54,55,80,54,55,20,20,20,20,20,20,20,20,116,
20,20,20,20,93,20,20,20,20,20,20,20,20,20,20,116,
