41,112,99,20,20,20,20,42,20,99,99,99,99,99,99,114,
41,112,20,20,20,20,42,20,20,20,20,20,20,20,20,99,
20,113,20,42,20,20,42,20,42,20,20,20,20,20,20,20,
113,99,20,20,20,20,42,20,20,20,42,20,42,20,20,20,
99,20,20,20,20,20,20,20,20,20,20,20,20,20,20,42,
20,20,20,20,20,20,20,20,20,20,42,20,20,20,42,20,
20,20,42,42,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
