109,20,20,20,20,20,20,69,20,20,116,20,20,41,41,20,
20,111,111,111,111,109,20,20,20,20,116,20,20,41,20,20,
63,20,20,20,20,20,111,111,111,111,20,20,42,41,20,20,
20,41,41,43,41,20,20,42,20,20,20,20,41,20,20,20,
20,41,41,41,41,20,20,41,41,20,42,20,20,41,20,20,
20,68,20,20,41,20,20,41,41,20,20,20,20,71,20,20,
41,41,41,20,20,41,41,41,41,20,20,20,42,41,41,20,
41,41,41,42,20,20,41,68,20,42,20,20,20,20,42,20,
67,41,41,41,41,20,20,20,20,20,20,20,20,20,41,20,
20,20,20,41,71,41,20,20,20,20,20,20,42,20,20,20,
63,20,20,42,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,67,20,20,20,20,20,41,44,41,41,42,41,41,69,41,
20,20,20,20,20,20,115,115,20,20,20,20,20,20,20,20,
20,20,41,115,115,113,99,99,114,41,20,20,20,20,20,20,
20,41,113,99,99,99,20,42,99,114,115,115,115,115,115,20,
