20,20,20,20,20,20,20,20,20,20,20,20,20,20,114,115,
20,20,20,67,20,20,20,20,20,20,20,20,20,20,99,99,
20,20,20,20,20,42,42,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,42,20,20,20,20,20,20,
20,20,20,42,20,20,20,20,20,20,20,20,20,20,20,20,
20,42,20,20,20,20,20,20,20,20,20,20,42,20,20,20,
20,20,20,20,20,20,20,20,20,20,42,20,20,20,20,20,
20,20,20,42,20,20,42,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,42,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,42,42,20,20,42,20,20,20,20,20,20,110,
20,20,42,20,20,20,20,20,20,20,20,20,20,20,20,116,
20,20,20,20,20,20,20,20,20,20,20,42,20,20,20,116,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,116,
67,20,20,20,42,20,20,20,20,20,20,20,42,20,20,116,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,110,20,
