20,112,69,69,41,20,41,41,67,41,20,41,96,95,20,20,
20,113,67,67,69,41,68,41,20,20,20,96,95,41,41,67,
112,99,67,67,69,20,68,42,20,20,96,95,41,20,41,41,
112,68,68,68,41,20,20,20,20,20,93,41,42,20,20,41,
112,68,69,69,67,20,20,20,20,20,93,41,20,20,20,20,
112,68,68,69,41,20,20,20,20,20,94,97,97,98,20,20,
113,68,68,69,41,20,20,68,20,42,20,20,41,93,20,20,
99,68,67,67,41,41,20,20,20,20,20,20,20,93,41,20,
20,68,68,67,20,41,20,20,42,41,41,20,20,93,41,42,
20,41,67,20,20,41,20,20,41,41,67,41,41,93,41,20,
20,20,20,20,20,67,41,20,41,20,69,68,41,93,41,20,
68,41,20,20,20,42,41,41,41,20,41,41,41,93,41,20,
68,20,42,20,20,20,20,20,20,20,20,42,41,93,20,20,
41,20,20,41,96,97,97,97,97,97,97,97,97,95,20,20,
20,20,41,41,93,20,20,41,41,41,41,20,20,41,20,20,
20,20,20,20,93,20,20,20,20,41,20,20,42,20,20,20,
